OEM,Slice,GroundTruth,ExpectedSystem,ExpectedCategory,GoodTokens,ExpectedMake,Chassis,Prefix5,Mode,EnrichmentLevel,HttpStatus,ElapsedS,IsTimeout,Total,SearchStrategy,SourceStrategy,Confidence,FirstDesc,FirstBrand,FirstCategory,AftermarketCount,AftermarketSample,SpecsCount,VehiclesCount,DocsCount,HasSupersession,OEMNumbersCount,OEMNumbersSample,WarningsCount,Warnings
87610-S9520,real_hk_seeded,exists,Body,Exterior Mirror,"exterior,mirror",Hyundai/Kia,S9,87610,combined,full,200,3.24,False,1,combined,"cache,prefix_inference",0.9975,Outside Mirror,Hyundai / KIA, / Outside Mirror,0,,0,0,0,false,0,,0,
56522-R0000,real_hk_coarse,exists,Suspension,Steering Column & Gear,"steering,column,gear",Hyundai/Kia,R0,56522,combined,full,200,2.21,False,1,combined,"cache,exact_oem,legacy",0.937125,STOPPER - RACK,Hyundai / KIA,Suspension / Steering Column & Gear,0,,0,0,0,false,0,,0,
79273-H9010,real_hk_unseeded,exists,Unknown,Unknown,,Hyundai/Kia,H9,79273,combined,full,200,0.96,False,0,hk_scope_rejected,,0,,,,0,,0,0,0,false,0,,1,This OEM format looks HK-shaped but the prefix is not in the Hyundai/Kia catalog.
54650-S9KA0,real_hk_seeded,exists,Suspension,Shock Absorber - Front,"shock,absorber,front",Hyundai/Kia,S9,54650,combined,full,200,3.35,False,1,combined,"cache,prefix_inference",0.9975,Shock Absorber,Hyundai / KIA,Suspension / Shock Absorber / Strut,0,,0,0,0,false,0,,0,
92101-AT050,real_hk_seeded,exists,Electrical,Headlight - Front Left,"headlight,front,left",Hyundai/Kia,AT,92101,combined,full,200,4.47,False,1,combined,"prefix_inference,cache",0.9975,Headlight,Hyundai / KIA,Electrical / Headlight Assembly,0,,0,0,0,false,0,,0,
97133-R0000,real_hk_seeded,exists,HVAC,Cabin Air Filter,"cabin,air,filter",Hyundai/Kia,R0,97133,combined,full,200,2.21,False,2,combined,"cache,prefix_inference",0.9975,"Filter, interior air",Hyundai / KIA,HVAC / Cabin Air Filter,0,,0,0,0,false,0,,0,
97134-L5100,real_hk_seeded,exists,HVAC,Cabin Air Filter,"cabin,air,filter",Hyundai/Kia,L5,97134,combined,full,200,3.29,False,1,combined,"cache,prefix_inference",0.9975,"Filter, interior air",Hyundai / KIA,HVAC / Cabin Air Filter,0,,0,0,0,false,0,,0,
58411-R0000,real_hk_seeded,exists,Brakes,Brake Disc - Rear,"brake,disc,rear",Hyundai/Kia,R0,58411,combined,full,200,3.26,False,2,combined,"cache,prefix_inference",0.9975,Brake Disc,Hyundai / KIA,Brakes / Brake Disc,0,,0,0,0,false,0,,0,
92102-R5200,real_hk_seeded,exists,Electrical,Headlight - Front Right,"headlight,front,right",Hyundai/Kia,R5,92102,combined,full,200,3.94,False,1,combined,"cache,prefix_inference",0.9975,Headlight,Hyundai / KIA,Electrical / Headlight Assembly,0,,0,0,0,false,0,,0,
92900-CH000,real_hk_coarse,exists,Electrical,Lighting - Headlights,"lighting,headlights",Hyundai/Kia,CH,92900,combined,full,200,3.17,False,1,combined,"cache,exact_oem,legacy",0.937125,UNIT ASSY - MOOD LAMP,Hyundai / KIA,Electrical / Lighting - Headlights,0,,0,0,0,false,0,,0,
99150-J5020,real_hk_unseeded,exists,Unknown,Unknown,,Hyundai/Kia,J5,99150,combined,full,200,0.54,False,0,hk_scope_rejected,,0,,,,0,,0,0,0,false,0,,1,This OEM format looks HK-shaped but the prefix is not in the Hyundai/Kia catalog.
39210-2S000,real_hk_seeded,exists,Electrical,Oxygen Sensor,"oxygen,sensor",Hyundai,2S,39210,combined,full,200,3.26,False,2,combined,"cache,prefix_inference",0.9975,Lambda Sensor for Hyundai Tucson (2010-2015),Hyundai,Electrical / Oxygen Sensor,0,,0,0,0,false,0,,0,
96554-J5714,real_hk_coarse,exists,Electrical,Battery & Charging,"battery,charging",Hyundai/Kia,J5,96554,combined,full,200,3.23,False,0,combined,,0,,,,0,,0,0,0,false,0,,0,
99910-R0610,real_hk_unseeded,exists,Unknown,Unknown,,Hyundai/Kia,R0,99910,combined,full,200,0.51,False,0,hk_scope_rejected,,0,,,,0,,0,0,0,false,0,,1,This OEM format looks HK-shaped but the prefix is not in the Hyundai/Kia catalog.
92101-M7600,real_hk_seeded,exists,Electrical,Headlight - Front Left,"headlight,front,left",Hyundai/Kia,M7,92101,combined,full,200,4.2,False,1,combined,"cache,prefix_inference",0.9975,Headlight (Passenger),Hyundai / KIA,Electrical / Headlight Assembly,0,,0,0,0,false,0,,0,
58101-N9A11,real_hk_seeded,exists,Brakes,Brake Pad Set - Front,"brake,pad,set,front",Hyundai,N9,58101,combined,full,200,3.25,False,2,combined,"cache,prefix_inference",0.9975,"Brake Pad Set, disc brake for Hyundai Tucson (2020+)",Hyundai,Brakes / Brake Pad Set,0,,0,0,0,false,0,,0,
56390-K0300,real_hk_coarse,exists,Suspension,Tie Rod,"tie,rod",Hyundai/Kia,K0,56390,combined,full,200,4.18,False,1,combined,"prefix_inference,cache",0.8925,Steering Column Assembly,Hyundai / KIA,Steering / Steering Column,0,,0,0,0,false,0,,0,
99150-P1000,real_hk_unseeded,exists,Unknown,Unknown,,Kia,P1,99150,combined,full,200,0.87,False,0,hk_scope_rejected,,0,,,,0,,0,0,0,false,0,,1,This OEM format looks HK-shaped but the prefix is not in the Hyundai/Kia catalog.
97134-AT510,real_hk_seeded,exists,HVAC,Cabin Air Filter,"cabin,air,filter",Hyundai/Kia,AT,97134,combined,full,200,4.2,False,1,combined,"cache,prefix_inference",0.9975,"Filter, interior air",Hyundai / KIA,HVAC / Cabin Air Filter,0,,0,0,0,false,0,,0,
87610-M7021,real_hk_seeded,exists,Body,Exterior Mirror,"exterior,mirror",Hyundai/Kia,M7,87610,combined,full,200,4.33,False,1,combined,"cache,prefix_inference",0.9975,Outside Mirror,Hyundai / KIA, / Outside Mirror,0,,0,0,0,false,0,,0,
36143-2M300,real_hk_coarse,exists,Electrical,Starter Motor,"starter,motor",Hyundai/Kia,2M,36143,combined,full,200,2.22,False,1,combined,"cache,exact_oem,legacy",0.937125,SHAFT ASSY - GEAR,Hyundai / KIA,Electrical / Starter Motor,0,,0,0,0,false,0,,0,
58101-J5A52,real_hk_seeded,exists,Brakes,Brake Pad Set - Front,"brake,pad,set,front",Hyundai/Kia,J5,58101,combined,full,200,3.47,False,2,combined,"exact_oem,legacy",0.7875,PAD KIT - FRONT DISC BRAKE,Hyundai / KIA,Brakes / Front Brake Pad / Disc,0,,0,0,0,false,0,,0,
26300-3N300,real_hk_seeded,exists,Engine,Oil Filter,"oil,filter",Hyundai/Kia,3N,26300,combined,full,200,2.13,False,2,combined,"cache,prefix_inference",0.9975,Oil Filter,Hyundai / KIA,Engine / Oil Filter,0,,0,0,0,false,0,,0,
58411-P2700,real_hk_seeded,exists,Brakes,Brake Disc - Rear,"brake,disc,rear",Hyundai/Kia,P2,58411,combined,full,200,4.23,False,2,combined,"cache,prefix_inference",0.9975,Brake Disc (Driver),Hyundai / KIA,Brakes / Brake Disc,0,,0,0,0,false,0,,0,
58101-G9A20,real_hk_seeded,exists,Brakes,Brake Pad Set - Front,"brake,pad,set,front",Genesis,G9,58101,combined,full,200,9.18,False,2,combined,"cache,prefix_inference",0.9975,"Brake Pad Set, disc brake for Genesis G80 (2020+)",Genesis,Brakes / Brake Pad Set,1,Hi-Q:SP1876,4,0,0,true,1,:,0,
54650-J5KX0,real_hk_seeded,exists,Suspension,Shock Absorber - Front,"shock,absorber,front",Hyundai/Kia,J5,54650,combined,full,200,3.38,False,1,combined,"cache,prefix_inference",0.9975,Shock Absorber,Hyundai / KIA,Suspension / Shock Absorber / Strut,0,,0,0,0,false,0,,0,
87310-R0200,real_hk_coarse,exists,Body,Mouldings & Trim,"mouldings,trim",Hyundai/Kia,R0,87310,combined,full,200,2.15,False,1,combined,"cache,exact_oem,legacy",0.937125,GARNISH ASSY - TAIL GATE,Hyundai / KIA,Body / Mouldings & Trim,0,,0,0,0,false,0,,0,
99250-P1100,real_hk_unseeded,exists,Unknown,Unknown,,Kia,P1,99250,combined,full,200,1.08,False,0,hk_scope_rejected,,0,,,,0,,0,0,0,false,0,,1,This OEM format looks HK-shaped but the prefix is not in the Hyundai/Kia catalog.
94750-2M315,real_hk_seeded,exists,Electrical,Oil Pressure Sensor,"oil,pressure,sensor",Hyundai/Kia,2M,94750,combined,full,200,3.2,False,2,combined,"exact_oem,legacy",0.7875,SWITCH ASSY - OIL PRESSURE,Hyundai / KIA,Electrical / Audio & Display,0,,0,0,0,false,0,,0,
92102-Q5720,real_hk_seeded,exists,Electrical,Headlight - Front Right,"headlight,front,right",Hyundai/Kia,Q5,92102,combined,full,200,3.86,False,1,combined,"cache,prefix_inference",0.9975,Headlight,Hyundai / KIA,Electrical / Headlight Assembly,0,,0,0,0,false,0,,0,
91890-F6372,real_hk_coarse,exists,Electrical,Wiring Harness,"wiring,harness",Hyundai/Kia,F6,91890,combined,full,200,4.19,False,1,combined,"cache,prefix_inference",0.8925,Wire Harness (rear),Hyundai / KIA,Electrical / Wiring Harness,0,,0,0,0,false,0,,0,
99110-AT000,real_hk_unseeded,exists,Unknown,Unknown,,Hyundai/Kia,AT,99110,combined,full,200,1.07,False,0,hk_scope_rejected,,0,,,,0,,0,0,0,false,0,,1,This OEM format looks HK-shaped but the prefix is not in the Hyundai/Kia catalog.
26300-2M800,real_hk_seeded,exists,Engine,Oil Filter,"oil,filter",Hyundai/Kia,2M,26300,combined,full,200,2.94,False,2,combined,"exact_oem,legacy",0.7875,COMPLETE ASSY - OIL FILTER,Hyundai / KIA,Engine / Oil Filter,0,,0,0,0,false,0,,0,
58411-L1100,real_hk_seeded,exists,Brakes,Brake Disc - Rear,"brake,disc,rear",Hyundai,L1,58411,combined,full,200,2.92,False,2,combined,"cache,prefix_inference",0.9975,Brake Disc for Hyundai Sonata (2020+),Hyundai,Brakes / Brake Disc,0,,0,0,0,false,0,,0,
97626-AO100,real_hk_coarse,exists,HVAC,Heater Core,"heater,core",Hyundai/Kia,AO,97626,combined,full,200,2.22,False,2,combined,"cache,prefix_inference",0.9975,"Expansion Valve, air conditioning",Hyundai / KIA," / Expansion Valve, air conditioning",0,,0,0,0,false,0,,0,
79154-J5000,real_hk_unseeded,exists,Unknown,Unknown,,Hyundai/Kia,J5,79154,combined,full,200,0.46,False,0,hk_scope_rejected,,0,,,,0,,0,0,0,false,0,,1,This OEM format looks HK-shaped but the prefix is not in the Hyundai/Kia catalog.
92402-Q5110,real_hk_seeded,exists,Electrical,Tail Light - Rear Right,"tail,light,rear,right",Hyundai/Kia,Q5,92402,combined,full,200,4.22,False,1,combined,"prefix_inference,cache",0.9975,Combination Rearlight,Hyundai / KIA, / Combination Rearlight,0,,0,0,0,false,0,,0,
25620-47200,real_hk_seeded,exists,Cooling,Thermostat,thermostat,Hyundai/Kia,47,25620,combined,full,200,5,False,1,combined,"cache,prefix_inference",0.9975,EGR Valve,Hyundai / KIA, / EGR Valve,0,,0,0,0,false,0,,0,
58930-P4100,real_hk_coarse,exists,Brakes,Brake Fluid Reservoir,"brake,fluid,reservoir",Hyundai/Kia,P4,58930,combined,full,200,2.19,False,2,combined,"cache,prefix_inference",0.9975,"Sensor, wheel speed",Hyundai / KIA," / Sensor, wheel speed",0,,0,0,0,false,0,,0,
11643-08161,real_hk_unseeded,exists,Unknown,Unknown,,Hyundai/Kia,08,11643,combined,full,200,0.54,False,0,hk_scope_rejected,,0,,,,0,,0,0,0,false,0,,1,This OEM format looks HK-shaped but the prefix is not in the Hyundai/Kia catalog.
28113-P0400,real_hk_seeded,exists,Engine,Air Filter,"air,filter",Hyundai/Kia,P0,28113,combined,full,200,2.22,False,2,combined,"exact_oem,legacy",0.7875,FILTER - AIR CLEANER,Hyundai / KIA,Cooling / Radiator,0,,0,0,0,false,0,,0,
58101-J9A05,real_hk_seeded,exists,Brakes,Brake Pad Set - Front,"brake,pad,set,front",Hyundai/Kia,J9,58101,combined,full,200,4.44,False,2,combined,"cache,prefix_inference",0.9975,"Brake Pad Set, disc brake",Hyundai / KIA,Brakes / Brake Pad Set,0,,0,0,0,false,0,,0,
92402-R0110,real_hk_seeded,exists,Electrical,Tail Light - Rear Right,"tail,light,rear,right",Hyundai/Kia,R0,92402,combined,full,200,4.2,False,1,combined,"cache,prefix_inference",0.9975,Combination Rearlight,Hyundai / KIA, / Combination Rearlight,0,,0,0,0,false,0,,0,
54650-CH210,real_hk_seeded,exists,Suspension,Shock Absorber - Front,"shock,absorber,front",Hyundai/Kia,CH,54650,combined,full,200,3.98,False,1,combined,"cache,prefix_inference",0.9975,Shock Absorber,Hyundai / KIA,Suspension / Shock Absorber / Strut,0,,0,0,0,false,0,,0,
97205-Q5220,real_hk_coarse,exists,HVAC,Condenser,condenser,Hyundai/Kia,Q5,97205,combined,full,200,4.19,False,1,combined,"cache,prefix_inference",0.8925,A/C Compressor Assembly,Hyundai / KIA,HVAC / A/C Compressor,0,,0,0,0,false,0,,0,
05203-P4210,real_hk_unseeded,exists,Unknown,Unknown,,Hyundai/Kia,P4,05203,combined,full,200,0.51,False,0,hk_scope_rejected,,0,,,,0,,0,0,0,false,0,,1,This OEM format looks HK-shaped but the prefix is not in the Hyundai/Kia catalog.
92102-B2650,real_hk_seeded,exists,Electrical,Headlight - Front Right,"headlight,front,right",Kia,B2,92102,combined,full,200,2.21,False,2,combined,"cache,prefix_inference",0.9975,Headlight for Kia Soul (2008-2013),Kia,Electrical / Headlight Assembly,0,,0,0,0,false,0,,0,
58302-GIA05,real_hk_seeded,exists,Brakes,Brake Pad Set - Rear,"brake,pad,set,rear",Hyundai/Kia,GI,58302,combined,full,200,3.15,False,2,combined,"cache,prefix_inference",0.9975,"Brake Pad Set, disc brake",Hyundai / KIA,Brakes / Brake Pad Set,0,,0,0,0,false,0,,0,
82240-CV000,real_hk_coarse,exists,Body,Glass / Windshield,"glass,windshield",Hyundai,CV,82240,combined,full,200,3.24,False,1,combined,"cache,exact_oem,legacy",0.937125,W/STRIP - FR DR BELT I/S RH,Hyundai / KIA,Body / Glass / Windshield,0,,0,0,0,false,0,,0,
09430-B8100,real_hk_unseeded,exists,Unknown,Unknown,,Hyundai/Kia,B8,09430,combined,full,200,0.9,False,0,hk_scope_rejected,,0,,,,0,,0,0,0,false,0,,1,This OEM format looks HK-shaped but the prefix is not in the Hyundai/Kia catalog.
87610-S9720,real_hk_seeded,exists,Body,Exterior Mirror,"exterior,mirror",Hyundai/Kia,S9,87610,combined,full,200,4.2,False,1,combined,"cache,prefix_inference",0.9975,Outside Mirror,Hyundai / KIA, / Outside Mirror,0,,0,0,0,false,0,,0,
39210-3NFA0,real_hk_seeded,exists,Electrical,Oxygen Sensor,"oxygen,sensor",Hyundai/Kia,3N,39210,combined,full,200,4.4,False,2,combined,"exact_oem,legacy",0.7875,SENSOR ASSY - OXYGEN,Hyundai / KIA,Electrical / Oxygen Sensor,0,,0,0,0,false,0,,0,
88500-CV740,real_hk_coarse,exists,Interior,Instrument Panel / Dashboard,"instrument,panel,dashboard",Hyundai,CV,88500,combined,full,200,4.16,False,1,combined,"cache,prefix_inference",0.8925,Front Seat Belt Assembly for Hyundai Staria (2021+),Hyundai,Interior / Seat Belt - Front,0,,0,0,0,false,0,,0,
77003-H9400,real_hk_unseeded,exists,Unknown,Unknown,,Hyundai/Kia,H9,77003,combined,full,200,0.9,False,0,hk_scope_rejected,,0,,,,0,,0,0,0,false,0,,1,This OEM format looks HK-shaped but the prefix is not in the Hyundai/Kia catalog.
28113-L5100,real_hk_seeded,exists,Engine,Air Filter,"air,filter",Hyundai/Kia,L5,28113,combined,full,200,10.93,False,2,combined,"cross_brand,cross_reference,legacy,exact_oem",1,Air Filter,HERTH+BUSS JAKOPARTS,,1,HERTH+BUSS JAKOPARTS:J1320346,0,0,0,false,1,:,0,
92402-H9100,real_hk_seeded,exists,Electrical,Tail Light - Rear Right,"tail,light,rear,right",Hyundai/Kia,H9,92402,combined,full,200,5.02,False,1,combined,"cache,prefix_inference",0.9975,Combination Rearlight,Hyundai / KIA, / Combination Rearlight,0,,0,0,0,false,0,,0,
52710-CU000,real_hk_coarse,exists,Suspension,Rear Axle,"rear,axle",Hyundai/Kia,CU,52710,combined,full,200,3.28,False,2,combined,"cache,prefix_inference",0.9975,Wheel Bearing Kit,Hyundai / KIA, / Wheel Bearing Kit,0,,0,0,0,false,0,,0,
77004-DW000,real_hk_unseeded,exists,Unknown,Unknown,,Hyundai/Kia,DW,77004,combined,full,200,0.8,False,0,hk_scope_rejected,,0,,,,0,,0,0,0,false,0,,1,This OEM format looks HK-shaped but the prefix is not in the Hyundai/Kia catalog.
97133-2H001,real_hk_seeded,exists,HVAC,Cabin Air Filter,"cabin,air,filter",Hyundai,2H,97133,combined,full,200,11.16,False,20,combined,"cache,prefix_inference",0.9975,"Filter, interior air for Hyundai Elantra (2006-2011)",Hyundai,HVAC / Cabin Air Filter,0,,0,0,0,false,0,,0,
97134-S9100,real_hk_seeded,exists,HVAC,Cabin Air Filter,"cabin,air,filter",Hyundai/Kia,S9,97134,combined,full,200,11.32,False,1,combined,"cache,prefix_inference,legacy",1,HEATER CASE LEFT HAND,Hyundai / KIA,HVAC / Compressor A/C,0,,0,0,0,false,0,,0,
97134-P0000,real_hk_seeded,exists,HVAC,Cabin Air Filter,"cabin,air,filter",Hyundai/Kia,P0,97134,combined,full,200,3.13,False,1,combined,"cache,prefix_inference,legacy,exact_oem",1,CASE-HEATER &AMP; EVAPORATOR LEFT HAND,Hyundai / KIA,HVAC / Compressor A/C,0,,0,0,0,false,0,,0,
39210-2S200,real_hk_seeded,exists,Electrical,Oxygen Sensor,"oxygen,sensor",Hyundai,2S,39210,combined,full,200,2.73,False,2,combined,"cache,prefix_inference",0.9975,Lambda Sensor for Hyundai Tucson (2010-2015),Hyundai,Electrical / Oxygen Sensor,0,,0,0,0,false,0,,0,
25620-L0030,real_hk_seeded,exists,Cooling,Thermostat,thermostat,Hyundai/Kia,L0,25620,combined,full,200,3.52,False,2,combined,"cache,prefix_inference",0.9975,EGR Valve (Rear Right),Hyundai / KIA, / EGR Valve,0,,0,0,0,false,0,,0,
48819-2H000,real_hk_coarse,exists,Drivetrain,Transaxle,transaxle,Hyundai,2H,48819,combined,full,200,2.19,False,2,combined,"cache,prefix_inference",0.9975,"Rod/Strut, stabiliser for Hyundai Elantra (2006-2011)",Hyundai,Suspension / Shock Absorber / Strut,0,,0,0,0,false,0,,0,
99130-CV100,real_hk_unseeded,exists,Unknown,Unknown,,Hyundai,CV,99130,combined,full,200,0.99,False,0,hk_scope_rejected,,0,,,,0,,0,0,0,false,0,,1,This OEM format looks HK-shaped but the prefix is not in the Hyundai/Kia catalog.
87610-J5531,real_hk_seeded,exists,Body,Exterior Mirror,"exterior,mirror",Hyundai/Kia,J5,87610,combined,full,200,4.13,False,1,combined,"cache,prefix_inference",0.9975,Outside Mirror,Hyundai / KIA, / Outside Mirror,0,,0,0,0,false,0,,0,
87610-P1060,real_hk_seeded,exists,Body,Exterior Mirror,"exterior,mirror",Kia,P1,87610,combined,full,200,3.94,False,1,combined,"cache,prefix_inference",0.9975,Outside Mirror for Kia Sportage (2021+),Kia, / Outside Mirror,0,,0,0,0,false,0,,0,
86650-M7FA0,real_hk_coarse,exists,Body,Mirrors,mirrors,Hyundai/Kia,M7,86650,combined,full,200,3.21,False,1,combined,"prefix_inference,cache",0.9975,Bumper,Hyundai / KIA, / Bumper,0,,0,0,0,false,0,,0,
99140-K0600,real_hk_unseeded,exists,Unknown,Unknown,,Hyundai/Kia,K0,99140,combined,full,200,0.54,False,0,hk_scope_rejected,,0,,,,0,,0,0,0,false,0,,1,This OEM format looks HK-shaped but the prefix is not in the Hyundai/Kia catalog.
92102-R5220,real_hk_seeded,exists,Electrical,Headlight - Front Right,"headlight,front,right",Hyundai/Kia,R5,92102,combined,full,200,4.67,False,1,combined,"cache,prefix_inference",0.9975,Headlight,Hyundai / KIA,Electrical / Headlight Assembly,0,,0,0,0,false,0,,0,
92401-DW100,real_hk_seeded,exists,Electrical,Tail Light - Rear Left,"tail,light,rear,left",Hyundai/Kia,DW,92401,combined,full,200,4.99,False,1,combined,"cache,prefix_inference",0.9975,Combination Rearlight,Hyundai / KIA, / Combination Rearlight,0,,0,0,0,false,0,,0,
92101-D9330,real_hk_seeded,exists,Electrical,Headlight - Front Left,"headlight,front,left",Kia,D9,92101,combined,full,200,4.3,False,1,combined,"prefix_inference,cache",0.9975,Headlight for Kia Sportage (2015-2021),Kia,Electrical / Headlight Assembly,0,,0,0,0,false,0,,0,
88571-S9500,real_hk_coarse,exists,Interior,Instrument Panel / Dashboard,"instrument,panel,dashboard",Hyundai/Kia,S9,88571,combined,full,200,5.26,False,0,combined,,0,,,,0,,0,0,0,false,0,,0,
99140-L3100,real_hk_unseeded,exists,Unknown,Unknown,,Hyundai/Kia,L3,99140,combined,full,200,0.72,False,0,hk_scope_rejected,,0,,,,0,,0,0,0,false,0,,1,This OEM format looks HK-shaped but the prefix is not in the Hyundai/Kia catalog.
25310-L1170,real_hk_seeded,exists,Cooling,Radiator,radiator,Hyundai,L1,25310,combined,full,200,7.78,False,2,combined,"exact_oem,legacy",0.7875,RADIATOR ASSY,Hyundai / KIA,Engine / Fuel Injector,0,,0,0,0,false,0,,0,
87610-J5ZB0,real_hk_seeded,exists,Body,Exterior Mirror,"exterior,mirror",Hyundai/Kia,J5,87610,combined,full,200,4.04,False,1,combined,"cache,prefix_inference",0.9975,Outside Mirror,Hyundai / KIA, / Outside Mirror,0,,0,0,0,false,0,,0,
92101-S9030,real_hk_seeded,exists,Electrical,Headlight - Front Left,"headlight,front,left",Hyundai/Kia,S9,92101,combined,full,200,7.58,False,1,combined,"cache,prefix_inference",0.9975,Headlight (Rear Right),Hyundai / KIA,Electrical / Headlight Assembly,0,,0,0,0,false,0,,0,
51712-AO000,real_hk_seeded,exists,Brakes,Brake Disc - Front,"brake,disc,front",Hyundai/Kia,AO,51712,combined,full,200,4.07,False,1,combined,"cache,prefix_inference",0.9975,Brake Disc,Hyundai / KIA,Brakes / Brake Disc,0,,0,0,0,false,0,,0,
97133-L1000,real_hk_seeded,exists,HVAC,Cabin Air Filter,"cabin,air,filter",Hyundai,L1,97133,combined,full,200,10.83,False,3,combined,"cross_brand,cross_reference,exact_oem,legacy",1,"Filter, interior air",AMC Filter,,1,AMC Filter:HC-8248,0,0,0,false,1,:,0,
39121-2MKV1,real_hk_coarse,exists,Electrical,Sensors & Control,"sensors,control",Hyundai/Kia,2M,39121,combined,full,200,5.23,False,1,combined,"prefix_inference,cache",0.9975,"Fuel Cut-off, injection system",Hyundai / KIA," / Fuel Cut-off, injection system",0,,0,0,0,false,0,,0,
80620-AT950,real_hk_unseeded,exists,Unknown,Unknown,,Hyundai/Kia,AT,80620,combined,full,200,1.13,False,0,hk_scope_rejected,,0,,,,0,,0,0,0,false,0,,1,This OEM format looks HK-shaped but the prefix is not in the Hyundai/Kia catalog.
51712-2L000,real_hk_seeded,exists,Brakes,Brake Disc - Front,"brake,disc,front",Hyundai/Kia,2L,51712,combined,full,200,10.56,False,15,combined,"cache,prefix_inference",0.9975,Brake Disc,Hyundai / KIA,Brakes / Brake Disc,0,,0,0,0,false,0,,0,
51712-R0050,real_hk_seeded,exists,Brakes,Brake Disc - Front,"brake,disc,front",Hyundai/Kia,R0,51712,combined,full,200,4.17,False,2,combined,"cache,prefix_inference",0.9975,Brake Disc,Hyundai / KIA,Brakes / Brake Disc,0,,0,0,0,false,0,,0,
